,x,y,S_yx,S_xy,ES,Directionality,Delay
221,IWM-gauge-27,IWM-gauge-110,0.0,0.0,0.0,0.0,
222,IWM-gauge-27,IWM-gauge-113,2.0,2.0,0.06349206349206349,0.031746031746031744,2.5
223,IWM-gauge-27,IWM-gauge-114,4.0,4.0,0.11428571428571428,0.0,1.75
224,IWM-gauge-27,IWM-gauge-115,2.0,2.0,0.09302325581395349,-0.046511627906976744,-4.0
225,IWM-gauge-27,IWM-gauge-116,2.0,2.0,0.13793103448275862,0.06896551724137931,3.5
226,IWM-gauge-27,IWM-gauge-117,7.0,7.0,0.17721518987341772,0.0,-0.2857142857142857
227,IWM-gauge-27,IWM-gauge-119,7.0,7.0,0.13861386138613863,0.0,0.5714285714285714
228,IWM-gauge-27,IWM-gauge-120,1.0,1.0,0.045454545454545456,0.022727272727272728,3.0
229,IWM-gauge-27,IWM-gauge-121,7.0,7.0,0.12612612612612611,-0.009009009009009009,-0.42857142857142855
230,IWM-gauge-27,IWM-gauge-122,7.0,7.0,0.1917808219178082,-0.0136986301369863,-1.1666666666666667
231,IWM-gauge-27,IWM-gauge-123,13.0,13.0,0.22608695652173913,-0.017391304347826087,-0.46153846153846156
232,IWM-gauge-27,IWM-gauge-124,3.0,3.0,0.08695652173913043,0.014492753623188406,0.3333333333333333
233,IWM-gauge-27,IWM-gauge-125,5.0,5.0,0.24390243902439024,0.0,0.2
234,IWM-gauge-27,IWM-gauge-130,2.0,2.0,0.03278688524590164,0.0,-0.5
235,IWM-gauge-27,IWM-gauge-134,5.0,5.0,0.07936507936507936,0.023809523809523808,3.0
236,IWM-gauge-27,IWM-gauge-135,1.0,1.0,0.017391304347826087,-0.008695652173913044,-6.0
237,IWM-gauge-27,IWM-gauge-138,0.0,0.0,0.0,0.0,
238,IWM-gauge-27,IWM-gauge-139,5.0,5.0,0.078125,-0.0234375,-3.6
239,IWM-gauge-27,IWM-gauge-142,0.0,0.0,0.0,0.0,
240,IWM-gauge-27,IWM-gauge-143,1.0,1.0,0.020202020202020204,0.010101010101010102,3.0
241,IWM-gauge-27,IWM-gauge-147,6.0,6.0,0.10084033613445378,-0.05042016806722689,-4.666666666666667
242,IWM-gauge-27,IWM-gauge-149,3.0,3.0,0.03896103896103896,-0.006493506493506494,-1.0
243,IWM-gauge-27,IWM-gauge-152,0.0,0.0,0.0,0.0,
244,IWM-gauge-27,IWM-gauge-153,3.0,3.0,0.06666666666666667,0.011111111111111112,0.5
245,IWM-gauge-27,IWM-gauge-155,1.0,1.0,0.01680672268907563,0.008403361344537815,6.0
246,IWM-gauge-27,IWM-gauge-158,2.0,2.0,0.031007751937984496,0.015503875968992248,3.0
247,IWM-gauge-27,IWM-gauge-164,7.0,7.0,0.09523809523809523,-0.013605442176870748,-0.42857142857142855
248,IWM-gauge-27,IWM-gauge-196,4.0,4.0,0.07079646017699115,0.0,1.25
249,IWM-gauge-27,IWM-gauge-198,1.0,1.0,0.029411764705882353,0.014705882352941176,3.0
250,IWM-gauge-27,IWM-gauge-281,8.0,8.0,0.10884353741496598,-0.027210884353741496,-3.0
251,IWM-gauge-27,IWM-gauge-301,3.0,2.0,0.10869565217391304,-0.043478260869565216,-5.5
252,IWM-gauge-27,IWM-gauge-302,4.0,4.0,0.09302325581395349,0.0,0.0
253,IWM-gauge-27,IWM-gauge-303,3.0,3.0,0.06896551724137931,-0.011494252873563218,-3.0
254,IWM-gauge-27,IWM-gauge-305,2.0,2.0,0.07142857142857142,0.03571428571428571,5.5
255,IWM-gauge-27,IWM-gauge-308,11.0,11.0,0.1506849315068493,-0.03424657534246575,-2.5454545454545454
256,IWM-gauge-27,IWM-gauge-309,4.0,4.0,0.05673758865248227,-0.014184397163120567,-3.0
257,IWM-gauge-27,IWM-gauge-315,5.0,5.0,0.06896551724137931,-0.006896551724137931,-1.6
258,IWM-gauge-27,IWM-gauge-317,8.0,8.0,0.10666666666666667,-0.04,-3.875
259,IWM-gauge-27,IWM-gauge-318,1.0,1.0,0.022988505747126436,-0.011494252873563218,-3.0
260,IWM-gauge-27,IWM-gauge-320,5.0,5.0,0.24390243902439024,0.04878048780487805,1.8
261,IWM-gauge-27,IWM-gauge-323,7.0,7.0,0.16091954022988506,0.034482758620689655,0.8571428571428571
262,IWM-gauge-27,IWM-gauge-324,2.0,2.0,0.03571428571428571,0.0,-1.0
263,IWM-gauge-27,IWM-gauge-326,2.0,2.0,0.037037037037037035,0.018518518518518517,6.0
264,IWM-gauge-27,IWM-gauge-345,12.0,12.0,0.34285714285714286,0.02857142857142857,0.5454545454545454
265,IWM-gauge-27,IWM-gauge-349,4.0,4.0,0.10526315789473684,0.02631578947368421,1.5
266,IWM-gauge-27,IWM-gauge-354,0.0,0.0,0.0,0.0,
267,IWM-gauge-27,IWM-gauge-360,0.0,0.0,0.0,0.0,
